user,variable1,variable2
advisorlanguage,143.791111,-37.511667
namibianstabbing,-92.836389,52.991111
raggedshrink,-86.344444,48.755278
croutonwrack,-83.686944,49.713889
binomialapathetic,-84.758889,49.193056
instantthwack,-79.981389,48.210278
bonelliseal,-85.860556,49.083889
cartridgesbummage,-84.786389,47.966944
flakyunlawful,-81.8575,45.8425
musicalchampagne,-91.665556,51.13
mtvgrosbeak,-80.158333,44.449167
rubbishbladder,-80.3425,43.131389
burntrifle,-95.2175,39.009167
looroasting,-97.423225,37.39411
snowdonevasive,-79.0668,8.252
showerspain,-84.2749444,33.2269722
metaiota,-53.2611,4.7828
twitequiver,52.2783,4.8708
amuckpoints,6.8649,49.1606
binomialapathetic,-52.2783,4.8708
sociablelemma,-54.05,4.75
unbalancedprotoplanet,-53.9516,4.7301
cranniescigarette,-53.9747,3.7243
snaildossier,-52.2922,4.8936
decanterbalance,33.27222,35.15111
expecteffective,-80.1110556,26.2471389
producecoven,149.720001,-37.598301
eminentallergy,37.908018,26.636718
flakyunlawful,136.842481,-3.7518
worldlyventuri,136.842481,-3.7518
strungebay,-77.00583,38.90339
gilletteclammy,-153.0166667,-27.4666667
tendonwench,153.0166667,-27.4666667
emeraldclippers,150.512323,-23.378941
gruntdrive,151.20592,-33.88373
dweebspices,144.9533883,-37.8181602
poundingfrustum,152.973785,-26.617353
fizzclimbing,152.349416,-24.867837
flinkjordan,114.169624,22.308813
parallelconcerned,114.158227443695,22.2846291082599
wisefumbling,-86.7832222,33.1777778
fattyoddball,131.781944,-22.254167
elatedunicorn,7.734547,48.585068
unbalancedprotoplanet,-111.8979242,33.8180947
frequencywould,30.313831,59.951443
swankythough,113.270631,22.990081
cuboidpass,23.091847,-19.531281
grabbig,116.276675,-8.7573222
duexslt,55.266666,18.133333
realtorcaustic,-121.1825,51.3833
microwavejar,-121.1958,51.4412
canalhateful,-4.1749,55.5141
wisefumbling,146.75,-38.56
moderatohorn,114.43,36.524
amuckpoints,-61.073596,13.868921
chiselleddessicants,-86.045,39.935278
ytterbiumprovincial,-84.0773889,37.0868889
frequencywould,-76.621634,39.2837181
stylishmugs,-77.456875,38.298416
upbeatodd,120.730991,11.354499
cartridgesbummage,20.651667,52.451111
tubingwheatear,-78.87205,42.883512
expecteffective,143.104444,-38.665833
badgefields,130.99667,45.30611
eminentallergy,-122.3299,47.5985
ashamedmuscles,-81.640456,29.649178
neckedjre,-97.043333,50.628056
somethingalbedo,-96.934444,51.732222
easybobolink,-96.934444,51.732222
earmarinated,-96.934444,51.732222
handywrist,100.43,64.33
craytugofwar,66.683056,63.683056
bonelliseal,4.365771,52.040376
belchedsodding,-87.8152,42.7605
ellipticalfabricator,119.5183,11.05167
decanterbalance,12.1322,50.8814
upbeatodd,12.132411,50.880023
worldlyventuri,-71.949921,1.444549
dampedbrioche,30.334926,60.200059
alloweruptions,141.0022222,43.1894444
cranesurgeon,141.03833,42.46867
copalinstruct,5.924444,52.057222
flinkjordan,5.060649,51.002846
phobosstaccato,9.094285,51.930401
badgefields,9.079843,52.279764
buoyancycowardice,89.306944,29.351667
cheapersyllable,-117.146388,34.08525
disjointtoday,-114.431971,34.528889
amuckpoints,-117.409971,33.988778
stunassured,-122.57811,47.267944
pipetsrockers,-82.374555,28.221278
translatecyclist,72,3
micaassistant,72,3
meggingswine,72,3
ashamedmuscles,5.705802,52.198138
neighborlyrook,5.898492,52.406503
ashamedmuscles,7.915326,51.566907
tyrespan,20.096519,46.252761
craytugofwar,13.175561,52.437517
actuallyfoot,-94.933605,35.705541
eontop,4.388766,51.304111
radicandoceanic,6.516252,51.981127
elatedunicorn,7.773292,51.944556
poohvireo,-87.6717778,30.2896389
lickerbond,-90.95305555,-0.942499999
surmiseteenagers,9.5,47.076667
driftmvc,16.176945,41.885277
fundingticket,-7.901464,51.400377
behaveterminal,27.008236,60.011662
synonympatisserie,-92.016111,19.398611
ischemicfrosted,16.31833,47.14833
decanterbalance,26.933,49.366
cheapersyllable,132.408,34.367
epsiloncloning,-76.501158,38.972944
frequencywould,-113.833,50.3333
pipetsrockers,131.51,-31.29
popmatrices,-76.0025,40.989167
grabbig,-78.760556,39.615278
gogglesknacker,-81.5798083,24.6487544
buoyancycowardice,128.0722,-15.2857
alloweruptions,-130.5,56.58
freelysociable,39.506944,-8.528056
neckedjre,34.580853,-7.895
translatecyclist,35.926944,-7.686111
clucklinnet,170.033,-43.4
compareas,36.367,54.55
planktonuses,-17,65.6
peacefulceaseless,18.058056,59.33
ytterbiumprovincial,17.646111,59.858333
bunchmeats,4.469444,51.924444
mtvgrosbeak,14.439444,50.11
easybobolink,7.096944,50.731944
backedammeter,12.564444,55.672778
eminentallergy,13.046667,47.813056
lymphomamellow,4.421111,51.217222
driftmvc,27.75,-23.666667
twitequiver,-90.181667,43.211667
ischemicfrosted,-90.403056,45.705
flickcanapes,-89.591944,42.616389
rigelpaunchy,-88.175556,41.517778
metaiota,-89.153056,41.351944
snowdonevasive,113.160008,-26.00937
snaildossier,-84.460556,42.260556
realtorcaustic,14.099722,52.393889
feverspolystyrene,13.693611,52.827222
eminentallergy,-79.657222,39.959167
evaporatingplug,-78.513333,40.086111
snaildossier,-75.265,40.1375
popmatrices,-80.851111,27.265833
hoovessquares,-81.342222,27.456389
pipetsrockers,-81.528889,27.591389
unguardedgiant,-81.753333,28.062778
decanterbalance,-82.155833,28.228056
horsesmultiply,-82.224167,29.1725
cowardlyabout,-81.8825,31.553889
neckedjre,-83.4604444,33.612125
gammagot,-84.7697554,33.3115656
planktonuses,-82.5169509,33.5297315
upbeatodd,-81.6850278,33.6493889
gruntdrive,-80.5648611,34.2835833
advisorlanguage,-79.0595556,34.6098056
ashamedmuscles,-80.99175,32.4934167
expecteffective,-79.3887958,35.2376111
producecoven,-79.7596111,34.8913056
neighborlyrook,-81.1084167,33.3045278
instantthwack,-90.2982819,43.2833575
belchedsodding,-90.8964742,43.5793603
unguardedgiant,-89.7709266,43.5217843
sectionssqueaky,-90.1693889,42.4664444
cuboidpass,-80.9538958,35.7649958
twitequiver,-87.9589722,42.70325
impetuousfurbelows,-88.3046825,42.6907171
ledgeindeed,-75.1606789,41.0358717
smackswallow,-75.4158972,41.3473569
unicyclistamiable,-74.3915611,41.431912
compareas,-77.4223056,41.1357778
loindecorate,-80.16775,41.1460278
ceilinjuries,-80.6195833,41.1304722
snowdonevasive,-81.7564401,41.0031572
opticsdiameter,-82.2556389,40.9029722
planktonuses,-79.7749167,40.4526389
mtvgrosbeak,-80.1608611,40.8019722
ashamedmuscles,-79.0149951,40.0388708
dotwazzack,-80.6773264,40.9617953
stunassured,-80.9692572,41.2111675
rigelpaunchy,-82.1776389,41.3442778
binomialapathetic,-80.9039797,41.7778322
axlevirtue,-81.683333,41.5175
globeshameful,-79.2720417,42.4933353
eontop,-78.9147569,42.7008925
duexslt,-74.6017778,40.2139444
carrionscream,-74.84575,39.9428889
dotwazzack,-75.3977211,39.7355633
dotwazzack,-74.2445942,40.6174472
maintainwiggly,-75.8704892,40.1570414
epsiloncloning,-76.2024028,39.5668378
blythpulse,-85.0834933,41.6396983
maintainwiggly,-86.3002574,41.3651307
poohvireo,-85.8400556,41.2746944
disjointtoday,-84.606358,40.8638295
troubledseptum,-82.9748056,40.7815556
dronessomersault,-81.6203889,27.8938056
cuboidpass,-84.9554443,42.2511932
stylishmugs,-78.1696667,43.03175
carrionscream,-76.7812318,42.8835647
producecoven,-73.7323514,41.5769708
compareas,-72.8646944,41.6893333
maintainwiggly,-84.5067778,41.4673056
wisefumbling,-82.7586667,27.9764722
historypant,-82.0439739,27.9333581
tubingwheatear,-1.3,60.433
xslhopeful,0.0319,57.9039
stairsgobsmacked,0.0319,57.9039
twitequiver,-0.2536,58.4494
paddlevacuole,0.0483,57.1524
epsiloncloning,2.33,58.44
ytterbiumprovincial,0.0319,57.9039
metaiota,0.766,56.8
specifiedinnovative,2.2833,56.45
replacedbevy,-1.15,61.2333
rigelpaunchy,-1.0167,57.7167
actuallyfoot,-1.0167,57.7167
ytterbiumprovincial,2.13,56.48
flakyunlawful,1.2,57.3
globeshameful,1.3883,57.4506
eminentallergy,0.8333,61.3333
raggedshrink,11.0166,-6.0333
ashamedmuscles,13.3325,52.507222
horsesmultiply,14.547222,52.336944
planktonuses,2.373611,48.844722
figsql,2.359167,48.876944
souffleutility,2.352222,48.856389
unicyclistamiable,13.434722,52.51
meatsoffbeat,-0.127778,51.508056
showerspain,-74.005833,40.714167
musicalchampagne,-87.631667,41.883611
microwavejar,-87.609722,41.860278
cowardlyabout,139.691667,35.689444
driftmvc,116.407222,39.904167
neckedjre,9.188056,45.463611
surmiseteenagers,-77.035278,38.889444
unguardedgiant,-73.553889,45.508611
gilletteclammy,-79.383056,43.653056
coatprecious,121.453611,31.166944
neckedjre,-84.4572222,34.4534722
fattyoddball,13.389444,52.548611
moderatohorn,13.1006727,52.3089943
easybobolink,-78.7239444,33.81175
clucklinnet,120.933,23.8833
casesslippery,-87.5295278,41.5349167
burntrifle,-90.4806111,43.9762222
gammagot,-116.91525,33.0391667
fundingticket,3.246389,48.288333
behaviourverbena,3.776389,47.981389
namibianstabbing,4.263056,47.238611
simplicityfairy,7.8875,47.343611
actuallyfoot,8.398611,46.9725
applyingbaker,8.689444,46.513056
deficientclunking,8.9916,46.29499
showerspain,14.232778,50.407222
cranesurgeon,13.970833,50.698889
troubledseptum,13.695278,47.131667
replacedbevy,13.629167,46.580833
realtorcaustic,8.453056,49.097778
langeredsubset,8.611389,49.567222
carrionscream,2.833056,48.928611
souffleutility,3.356111,49.066944
gogglesknacker,-85.0522935,41.9335691
unguardedgiant,-75.8522405,41.2973074
cowardlyabout,-81.38975,41.6840278
simplicityfairy,121.2442627,25.05660057
ellipticalfabricator,52.0702,70.4047
ledgeindeed,11.48,42.6
gammagot,107.738889,40.926389
colonclipper,-84.9061389,38.1819722
smackswallow,-70.2835075,44.0484728
submittedwavelength,18.330556,52.829444
meatsoffbeat,18.671667,54.248056
canalhateful,-124.1113687,43.9828168
cleaningburnt,-84.3468333,35.0158056
hoovessquares,13.364444,52.475556
twitequiver,-87.8225,42.090556
rigelpaunchy,-90.483333,43.975278
hoovessquares,116.1080017,40.50310135
nursingrash,-81.6725278,25.9950278
wonderfulscullian,-38.939241,-13.565589
twitequiver,-38.939241,-13.565589
cleaningburnt,-83.7439342,46.0093114
synonympatisserie,-84.2761944,44.8065278
analbar,-84.47502,43.9705893
neckedjre,-85.3439058,42.95392
behaviourverbena,-86.2556389,42.3511944
epsiloncloning,-88.1012428,41.9893408
historypant,89.351261,22.464897
behaviourverbena,89.351261,22.464897
heomicron,89.351261,22.464897
barnevidence,-90.1893267,44.6368797
disjointtoday,-89.8381412,44.3606456
axlevirtue,-90.3289722,41.83075
spiritedjump,6.987305,51.141663
lymphomamellow,35.470734,29.682087
amuckpoints,-70.9161444,42.584141
popmatrices,65.6261,62.5461
fizzclimbing,73.71140289,27.20829964
souffleutility,37.507222,55.511667
burntrifle,-120.8001944,37.7563333
strungebay,-72.680556,46.351667
apronextension,-90.3248611,36.77394444
peacefulceaseless,-74.6702433,40.6259908
bunchmeats,-67.0126944,44.9101111
chiselleddessicants,-91.4285011,40.4599078
hoursethanoate,-68.4281667,44.1653889
cranniescigarette,-3.371389,56.439722
gruntdrive,-4.340278,53.104167
pancakesgrebe,6.359444,51.333889
ledgeindeed,7.9411,48.4711
horsesmultiply,8.2167,48.3167
cranniescigarette,8.4044,49.0135
langeredsubset,13.0167,50.8833
impetuousfurbelows,8.4044,49.0135
sortinterior,13.6,50.7333334
amuckpoints,8.5833,41.1667
heomicron,9.82179,38.424972
mincegaiters,8.4361503,48.7976817
apronextension,-93.0603424,44.9346225
wisefumbling,17.098056,61.261667
trapdoormongrel,-6.039722,53.073056
ellipticalfabricator,106.411667,15.709444
carrionscream,9.1833,38.7
translatecyclist,-9.1833,38.7
pleasinghoop,8.538,47.369
tyrespan,-113.170195,34.5958528
twitequiver,12.541944,52.826667
colonclipper,-4.239478,40.889233
deficientclunking,136.672222,34.533333
swankythough,162.688851,56.238556
burritoscarriage,-88.4723206,43.1388947
flakyunlawful,159.876663,56.09
easybobolink,80.379669,73.517807
coatprecious,139.5554942,-30.19033959
expecteffective,-70.995697,48.329498
troubledseptum,-9.48417,51.668598
upbeatodd,-10.233333,51.933334
submittedwavelength,26.733333,-30.683333
troubledseptum,22.316667,-29.906389
upbeatodd,29.055278,-22.678889
listenerabandoned,30.975,-25.7175
phobosstaccato,-123.5306389,38.8016111
ellipticalfabricator,-81.4151111,41.1513889
starbucksbluetail,-84.5219444,39.36375
risottospell,34.551389,0.576389
batchquickest,39.813889,-1.185
feverspolystyrene,34.748,0.272
musicalchampagne,37.492222,-0.568889
fizzclimbing,38.3056,0.3112
fizzlehelp,39.649444,-0.468611
emeraldclippers,40.00389,-1.52
handywrist,34.48,-0.591668
mtvgrosbeak,37.587778,0.34361
horsesmultiply,35.84,3.49
easybobolink,35.245,-0.385
sociablelemma,38.073889,-2.9
specifiedinnovative,35.3954,0.1912
twitequiver,43.270556,-22.111111
privacyhaunt,47.065278,-19.836944
tweezerscurve,45.305,-24.236111
translatecyclist,52.20000001,65.434722232222
colonclipper,-74.442,39.3665
burritoscarriage,-72.593054,42.106
translatecyclist,-72.511389,42.375
stairsgobsmacked,-74.960918,38.9696286
clucklinnet,-75.119534,38.781655
ashamedmuscles,-68.225,44.39917
unbalancedprotoplanet,-66.122653,43.833227
eontop,6.910278,46.435833
poundingfrustum,0.1233,51.5326
stunassured,0.207,51.902
ytterbiumprovincial,-0.2502,52.5748
lasttaiga,121.61667,-4.183333
specifiedinnovative,-84.720254,45.866405
producecoven,-84.615927,45.848801
belchedsodding,43.0949,57.338582
completionskylark,0.166,52.104
unguardedgiant,85.833333,51.966667
duexslt,20.204,53.3629
advisorlanguage,-88.4884167,43.7711667
binomialapathetic,-89.0197778,44.33325
ytterbiumprovincial,-89.5302844,44.5451356
gnarledbaggy,179.373001,68.868301
emeraldclippers,143.261551,66.450859
chichazard,-85.457298,46.311199
strungebay,-92.9943853,45.2477456
backedammeter,9.822136,52.329035
fizzclimbing,13.772778,54.157778
chichazard,21.1652,52.1104
tweezerscurve,108.489998,-7.72039
ischemicfrosted,22.5,-19.35
maintainwiggly,23.08,-19.31
lickerbond,77.2206,28.64197
bonelliseal,77.98993,27.1578
cleaningburnt,87.585,43.7809
decanterbalance,88.875,43.151
alloweruptions,-82.7238056,40.7533889
easybobolink,35.063611,-1.29861
horsesmultiply,-75.53333,-0.766667
popmatrices,-77,-2
coatprecious,-87.415,36.621944
phobosstaccato,-5.4702,56.4124
amuckpoints,10.1811,47.9878
globeshameful,9.9833,48.4
trapdoormongrel,6.1,50.7667
fizzlehelp,5.56667,50.6333
backedammeter,4.3564,50.8411
bashrower,8.3145,54.411
gammagot,-120.4675,34.6656
advisorlanguage,-75.8654,39.9789
duexslt,64.364167,31.558889
translatecyclist,48.817778,38.746389
radicandoceanic,47.7125,40.826667
advisorlanguage,46.667222,41.562222
emeraldclippers,-73.961944,44.264444
fundingticket,-74.42044,43.9750617
agenascientists,136.505,62.471
parallelconcerned,129.3334,62.0626
farrowcetti,108.83,29.515
risottospell,145.4107,43.5739
unicyclistamiable,-120.9664,45.6576
evaporatingplug,-84.0270781,40.707478
figsql,127.474611,39.747333
instantthwack,128.409889,41.907167
cleaningburnt,6.1528587341,62.474976458
hypergalaxyfibula,88.6051,27.3521
risottospell,-81.3910556,31.1519722
simplicityfairy,-80.3914444,40.7724722
heaterinert,-81.7628056,28.0575
sectionssqueaky,-79.3203139,33.3114018
poohvireo,-84.832369,35.2199994
frequencywould,-84.9310833,35.48625
cranniescigarette,-80.7008742,40.3602179
easybobolink,-122.21575,47.4931389
rigelpaunchy,-72.741944,45.290833
allegatorwafers,-117.7817778,34.0916667
epsiloncloning,-81.4277778,31.0744722
ledgeindeed,-83.0504722,29.1342222
lasttaiga,-83.10475,29.6355278
cleaningburnt,-82.8858889,34.6722222
earmarinated,-111.4288056,40.4818056
cowardlyabout,-97.2149167,37.6939167
bracesworkable,-84.4221556,34.3122175
ytterbiumprovincial,-81.4611944,30.6118333
peacefulceaseless,100.3519,-0.875
duexslt,-84.9391622,34.45545
heaterinert,-83.5566701,34.4998483
singesculptor,10.006683,53.552776
swankythough,-97.6793837,30.678809
advisorlanguage,-73.864555,41.969833
deficientclunking,0.13194,52.09083
pipetsrockers,11.0183,51.7946
copalinstruct,-102.985,41.10167
ashamedmuscles,-10.50432,13.25561
stairsgobsmacked,150.871396,-33.717389
canalhateful,-78.500556,38.666944
worldlyventuri,-78.944167,38.076944
smackswallow,150.943,-23.186
guavaconfide,134.5252,-14.73457
pipetsrockers,145.14889,-17.70601
blythpulse,146.01123,-17.55908
impetuousfurbelows,-158.070278,21.307222
copalinstruct,67.816667,34.816667
impetuousfurbelows,127.548889,42.088056
cowardlyabout,-122.512742,37.87856
paddlevacuole,37.4725,0.1927
unicyclistamiable,-77.1501,-1.0102
burntrifle,129.6488,41.4297
stairsgobsmacked,140.2,-28.1
producecoven,22.714083,51.239333
poundingfrustum,-86.558,34.861
paddlevacuole,-77.558,39.078
moderatohorn,-80.196111,43.563889
rubbishbladder,-80.196111,43.563889
croutonwrack,-78.929703,-33.665001
agenascientists,72.8344,3.4702
croutonwrack,73.3249,5.7435
bluetailgodwottery,72.8834,3.5939
craytugofwar,116.2516,39.5408
expecteffective,117.954019,40.965755
heomicron,111.612222,26.345556
phobosstaccato,14.2335,44.3357
actuallyfoot,115.116,-21.667
croutonwrack,150.093112,-24.986737
dweebspices,19.202222,50.884722
gaudyfea,-77.119444,43.2347904
feverspolystyrene,-95.137497,29.5569
disjointtoday,-65.932095,-26.06245
namibianstabbing,-0.558611,51.348056
shrillbanjos,-105.225833,40.039444
strungebay,11.607352,53.364779
emeraldclippers,12.972214,47.62313
hypergalaxyfibula,12.132082,54.181438
translatecyclist,118.002389,39.717444
gogglesknacker,4.95778,50.7817
surmiseteenagers,6.210245,51.113721
singesculptor,7.617778,47.902779
producecoven,6.565,49.945278
pleasinghoop,5.98,48.779999
craytugofwar,-122.1150556,37.4611111
completionskylark,55.28311,25.274193
replacedbevy,143.236111,64.568056
dotwazzack,16.1109,49.5537
planktonuses,5.91029977798462,50.4824981689453
privacyhaunt,-111.727996826172,33.4608001708984
disjointtoday,-111.427001953125,32.9359016418457
simplicityfairy,-112.035003662109,34.7299995422363
sectionssqueaky,4.76891994476318,50.4879989624023
lasttaiga,5.37507009506226,50.9700012207031
ytterbiumprovincial,-111.920997619629,32.99169921875
mtvgrosbeak,-112.7990036,33.96889877
producecoven,119.715,32.5617
freelysociable,-83.35,42.667
gravelscientific,119.319998,26.11351
swankythough,118.116,24.4679
behaveterminal,-10.124443,9.160556
flakyunlawful,18.233056,46.070833
phobosstaccato,7.472785,50.432008
synonympatisserie,10.409954,44.116464
dampedbrioche,9.8353078,44.0519359
snaildossier,4.871471,52.338841
applyingbaker,19.085484,47.500497
pipetsrockers,15.979121,45.804289
duexslt,42.898333,72.270833
pleasinghoop,105.514,34.333
radicandoceanic,-81.301805,23.123642
cheapersyllable,-81.9,23.1
flickcanapes,73.433,0.7308
pipeathlete,-106.5277039,48.4211069
tweezerscurve,0.502778,51.351944
belchedsodding,4.329167,52.081667
bluetailgodwottery,2.355323,48.880931
tweezerscurve,6.171389,51.364722
ellipticalfabricator,6.446,51.196
gogglesknacker,5.109722,52.089167
gruntdrive,-73.741111,42.641389
surmiseteenagers,-122.42041,47.242733
badgefields,-81.3813,28.5259
unbalancedprotoplanet,-148.913733333333,63.7306
twitequiver,-111.418889,57.223889
advisorlanguage,-80.62001,35.01833
cartridgesbummage,13.075956,63.398779
musicalchampagne,13.848333,46.618333
souffleutility,19.947222,50.065556
looroasting,16.335278,48.175
farrowcetti,12.501944,41.900833
cuboidpass,14.271944,40.8525
quadratcranky,-0.1331,51.5284
bonelliseal,-9.227499,10.448333
pipeathlete,-64.936666,-27.509946
poundingfrustum,113.252073,23.151343
gaudyfea,113.908729,22.532043
souffleutility,114.027203,22.607058
stylishmugs,18.1114,-26.5397
swankythough,113.912855,22.476555
meatsoffbeat,113.583333,22.233333
